袋果病|属于|李病虫害防治|1|2047
穿孔病|属于|李病虫害防治|1|2048
炭疽病|属于|李病虫害防治|1|2049
细菌性穿孔病|属于|穿孔病|1|2050
褐斑穿孔病|属于|穿孔病|1|2051
霉斑穿孔病|属于|穿孔病|1|2052
李小食心虫|属于|虫害|1|2053
桃小食心虫|属于|虫害|1|2054
梨小食心虫|属于|虫害|1|2055
卷叶蛾|属于|虫害|1|2056
食叶蛾|属于|虫害|1|2057
螨类|属于|虫害|1|2058
蚜类|属于|虫害|1|2059
介壳虫|属于|虫害|1|2060
黑刺粉虱|属于|虫害|1|2061
茶翅蝽|属于|虫害|1|2062
黑绒鳃金龟|属于|虫害|1|2063
桃红颈天牛|属于|虫害|1|2064
大青叶蝉|属于|虫害|1|2065
山楂叶螨|属于|虫害|1|2066
李|属于|果实类|1|2067
李痘病毒|感染|李|1|2068
李属坏死环斑病毒|感染|李|1|2069
李象|危害|李|1|2070
真菌|感染|李|1|2071
细菌|感染|李|1|2072
病毒|感染|李|1|2073
线虫|感染|李|1|2074
螨类|危害|李|1|2075
蚜虫类|危害|李|1|2076
蚧类|危害|李|1|2077
食心虫类|危害|李|1|2078
其他害虫类|危害|李|1|2079
农业防治|应用于|李病虫害|1|2080
生物防治|应用于|李病虫害|1|2081
物理防治|应用于|李病虫害|1|2082
化学防治|应用于|李病虫害|1|2083
预防|作为|李病虫害治理方针|1|2084
治疗|作为|李病虫害治理方针|1|2085
绿色优质高效|实现|李生产目标|1|2086
李褐腐病|属于|真菌病害|1|2087
李褐腐病|由|果生核盘菌引起|1|2088
果生核盘菌|属于|子囊菌亚门|1|2089
果生核盘菌|属于|链核盘菌属|1|2090
果生丛梗孢菌|属于|半知菌亚门|1|2091
果生丛梗孢菌|引起|李褐腐病无性阶段|1|2092
李褐腐病|危害|果实|1|2093
李褐腐病|危害|花|1|2094
李褐腐病|危害|叶|1|2095
李褐腐病|危害|枝梢|1|2096
李褐腐病|症状|褐色圆形病斑|1|2097
李褐腐病|症状|果实变褐软腐|1|2098
李褐腐病|症状|病斑表面生灰褐色绒状霉丛|1|2099
李褐腐病|症状|病果腐烂后易脱落|1|2100
李褐腐病|症状|失水后变成僵果|1|2101
李褐腐病|症状|花部受害褐色水渍状斑点|1|2102
李褐腐病|症状|花部受害后变褐枯萎|1|2103
李褐腐病|症状|嫩叶受害病部变褐萎垂|1|2104
李褐腐病|症状|新梢感病形成溃疡斑|1|2105
李褐腐病|发生|春季|1|2106
李褐腐病|传播|风雨、昆虫|1|2107
李褐腐病|流行|花期低温、潮湿多雨|1|2108
李褐腐病|流行|果实成熟期温暖多雨雾|1|2109
李褐腐病|防治|加强果园管理|1|2110
李褐腐病|防治|清除病枝、病叶、僵果|1|2111
李褐腐病|防治|秋冬深翻树盘|1|2112
李褐腐病|防治|适宜条件下的防治措施|1|2113
李高效生产及绿色防控技术|预防|李袋果病|1|2115
李萌芽前喷施45%固体石硫合剂30倍液|属于|化学防治|1|2116
10%小檗碱盐酸盐可湿性粉剂|属于|化学药剂|1|2117
50%啶酰菌胺水分散粒剂|属于|化学药剂|1|2118
50%腐霉利可湿性粉剂|属于|化学药剂|1|2119
80%嘧霉胺水分散粒剂|属于|化学药剂|1|2120
24%腈苯唑悬浮剂|属于|化学药剂|1|2121
李袋果病|病原|李外囊菌|1|2122
李外囊菌|属于|子囊菌亚门|1|2123
李袋果病|危害|李|1|2124
李袋果病|危害|毛梗李|1|2125
李袋果病|危害|山樱桃|1|2126
李袋果病|危害|樱桃|1|2127
李袋果病|分布|国内外|1|2128
李袋果病|发生|东北地区|1|2129
李袋果病|发生|西南高原地区|1|2130
李袋果病|发生|重庆|1|2131
李袋果病|发生|高山地区|1|2132
李袋果病|发生|管理较差果园|1|2133
李袋果病|发生|低温多雨年份|1|2134
李袋果病|症状|果实畸形|1|2135
李袋果病|症状|病果淡黄色至红色|1|2136
李袋果病|症状|病果皱缩后变成灰色至暗褐色或黑色|1|2137
李袋果病|症状|叶片染病后变成黄色或红色|1|2138
李袋果病|症状|叶面皱缩不平|1|2139
李袋果病|症状|病果、病枝、病叶表面着生白色粉状物|1|2140
李袋果病|越冬|菌丝和子囊孢子或芽孢子|1|2141
李袋果病|侵染|早春李露白发芽期|1|2142
李袋果病|侵染|雨水|1|2143
李袋果病|侵染|低温多雨|1|2144
李袋果病|侵染|地势低洼、江河沿岸、低洼湖畔果园|1|2145
李袋果病|侵染|早春温暖少雨干燥|1|2146
李袋果病|侵染|气温超过30℃不发病|1|2147
李袋果病|防治|加强果园管理|1|2148
李袋果病|防治|摘除病叶|1|2149
李袋果病|防治|集中烧毁|1|2150
李袋果病|防治|增施肥料|1|2151
李|防治|褐斑穿孔病|1|2152
李|属于|核果类果树|3|2153,2165,2329
叶片|受害|褐斑穿孔病|1|2154
病斑|防治|化学防治|1|2155
病斑|产生|霉状物|1|2156
果树|防治|病害|1|2157
李高效生产及绿色防控技术|防治方法|加强果园管理|1|2158
李高效生产及绿色防控技术|防治方法|冬季清园|1|2159
李高效生产及绿色防控技术|防治方法|化学防治|1|2160
李穿孔性叶点病|病原|半知菌亚门腔孢纲球壳孢目叶点霉属|1|2161
李穿孔性叶点病|危害|叶片|1|2162
李穿孔性叶点病|发生规律|菌丝体或分生孢子器越冬|1|2163
李穿孔性叶点病|传播|风雨传播|1|2164
霉斑穿孔病|危害|李|1|2166
李|遭受|霉斑穿孔病|1|2167
病斑|颜色变化|淡黄绿色→褐色|1|2168
病斑|形状|圆形或不规则形|1|2169
病斑|直径|2~3毫米|1|2170
病斑|后期边缘产生|裂缝|1|2171
病斑|导致|穿孔|1|2172
穿孔|边缘|整齐|1|2173
穿孔|残留组织|无坏死|1|2174
病斑|潮湿时背面|长出灰黑色霉层|1|2175
病斑|最终脱落|穿孔|1|2176
幼叶|被害后|焦枯|1|2177
新梢|发病时|形成长椭圆形病斑|1|2178
新梢|病斑边缘|紫褐色|1|2179
新梢|病斑|龟裂和流胶|1|2180
老枝条|形成|球形瘤状物|1|2181
果实|被害后|病斑初为紫色|1|2182
果实|病斑颜色变化|紫色→褐色|1|2183
果实|病斑边缘|红色|1|2184
果实|病斑中央|稍凹陷|1|2185
花梗|发病后|不开花即干枯脱落|1|2186
霉斑穿孔病|病原|嗜果刀孢|1|2187
霉斑穿孔病|病原分类|半知菌亚门丝孢纲丝孢目|1|2188
李|防治|霉斑穿孔病|1|2189
防治方法|包括|加强果园管理|1|2190
防治方法|包括|化学防治|2|2191,3351
化学防治|使用药剂|430克/升戊唑醇悬浮剂|1|2192
化学防治|使用药剂|10%苯醚甲环唑水分散粒剂|1|2193
化学防治|使用药剂|80%代森锰锌可湿性粉剂|1|2194
化学防治|使用药剂|25%吡唑醚菌酯悬浮剂|1|2195
化学防治|使用药剂|30%唑醚·戊唑醇悬浮剂|1|2196
化学防治|使用药剂|40%苯甲·肟菌酯水分散粒剂|1|2197
化学防治|使用药剂|30%苯甲·丙环唑悬乳剂|1|2198
化学防治|喷药频率|15天左右喷1次|1|2199
化学防治|喷药次数|连喷2次左右|1|2200
李高效|生产及绿色防控技术|叶片发病后继续产生分生孢子|1|2201
李高效|危害症状|叶片受害，叶面上先产生橙黄色稍隆起圆形小点|1|2202
李高效|防治方法|剪除枯枝、病梢，及时清扫落叶、落果等，集中烧毁|1|2203
李高效|防治方法|增强树势。增施有机肥和磷、钾肥，避免偏施氮肥|1|2204
李高效|防治方法|清园杀菌。花芽露白前(萌芽初期)，喷药清园|1|2205
李高效|防治方法|化学防治。从落花后半月左右开始喷药|1|2206
李红点病|危害症状|叶片受害，叶面上先产生橙黄色稍隆起圆形小点|1|2207
李红点病|危害症状|然后病斑扩大，病部叶肉增厚，病斑正面凹陷，形成边缘清晰的橙黄色圆形病斑，表面逐渐产生橘红色小点|1|2208
李红点病|危害症状|随病斑发展，病部叶肉增厚明显，正面显著凹陷，背面形成突起，病斑颜色呈橘红色|1|2209
李红点病|病原|子囊菌亚门的李疔菌[Polys-tigmarubrum(Pers.)DC.]|1|2210
李红点病|病原|无性阶段为半知菌亚门的多点霉菌[Polysti|1|2211
李病虫害防治|属于|农业防治|1|2212
李病虫害防治|属于|病害管理|1|2213
病斑|属于|病态特征|1|2214
病叶卷曲|属于|病态特征|1|2215
叶片脱落|属于|病态特征|1|2216
果实受害|属于|病态特征|1|2217
病菌|感染|李树|1|2218
子囊壳|越冬于|病落叶|1|2219
子囊孢子|传播途径|风雨及气流|1|2220
分生孢子器|成熟期|7—8月|1|2221
子囊壳|成熟期|10—11月|1|2222
李园|管理|加强|1|2223
有机肥|作用|改良土壤|1|2224
抗病能力|增强|树体|1|2225
排水|措施|果园管理|1|2226
病叶|清除|李园|1|2227
病果|清除|李园|1|2228
烧毁|处理|病叶、病果|1|2229
深埋|处理|病叶、病果|1|2230
喷药|防治方法|化学防治|1|2231
药剂|选择|烯唑醇、苯醚甲环唑、戊唑醇、肟菌·戊唑醇、丁香·戊唑醇、多菌灵、丙环唑|1|2232
悬浮剂|稀释倍数|750~1000、1500〜2000、3000~4000、2000〜3000、2500〜3000、800~1000、1000〜1500、1000〜1500|1|2233
炭疽病|病原|子囊菌亚门小丛壳属的围小丛壳菌|1|2234
炭疽病|无性阶段|半知菌亚门炭疽菌属的胶孢炭疽菌|1|2235
桃|遭受|炭疽病|1|2236
李|遭受|炭疽病|1|2237
杏|遭受|炭疽病|1|2238
核果类果树|遭受|炭疽病|1|2239
全国各产区|分布|炭疽病|1|2240
李高效|危害症状|果实淡褐色水渍状病斑|1|2242
李高效|危害症状|红褐色病斑|1|2243
李高效|危害症状|灰褐色病斑|1|2244
李高效|危害症状|叶片焦枯|1|2245
李高效|危害症状|椭圆形病斑|1|2246
李高效|危害症状|小黑点|1|2247
李高效|危害症状|同心轮纹状排列|1|2248
李高效|危害规律|病菌越冬|1|2249
李高效|危害规律|分生孢子盘|1|2250
李高效|危害规律|风雨传播|1|2251
李高效|危害规律|侵入新梢和幼果|1|2252
李高效|危害规律|初侵染|1|2253
李高效|危害规律|潜伏侵染|1|2254
炭疽病|与降水和空气湿度有密切关系|疾病发生|1|2256
炭疽病|在高温高湿条件下|发病严重|1|2257
幼果期|雨水多|有利于分生孢子的产生、传播和侵染|1|2258
果实膨大期|进入发病期|发病期|1|2259
连续几天阴雨|导致炭疽病|暴发|1|2260
春季雨水充足、夏季高温多雨|往往发病重|炭疽病|1|2261
栽培管理粗放|虫害危害严重|给病菌造成侵染机会|1|2262
果园郁闭、树势衰弱|发病较重|炭疽病|1|2263
清除初侵染源|防治方法|炭疽病|1|2264
冬季剪枝|清除果园病枝|防治方法|1|2265
石硫合剂|喷施|果园|1|2266
波尔多液|喷施|果园|1|2267
合理密植|加强果园管理|防治方法|1|2268
整形修剪|加强果园管理|防治方法|1|2269
果园通风透光|加强果园管理|防治方法|1|2270
注意果园排水|加强果园管理|防治方法|1|2271
合理施肥|加强果园管理|防治方法|1|2272
化学防治|防治方法|炭疽病|1|2273
坐果后|开始进行化学防治|时间|1|2274
雨季前和发病初期|喷药重点|时间|1|2275
药剂|选用|化学防治|1|2276
苯醚·甲环唑悬浮剂|喷施|药剂|1|2277
吡唑·醚菌酯悬浮剂|喷施|药剂|1|2278
啶氧菌酯悬浮剂|喷施|药剂|1|2279
二氰蒽醌悬浮剂|喷施|药剂|1|2280
二氰·吡唑酯悬浮剂|喷施|药剂|1|2281
苯甲·吡唑酯悬浮剂|喷施|药剂|1|2282
唑醚·代森联水分散粒剂|喷施|药剂|1|2283
唑醚·戊唑醇悬浮剂|喷施|药剂|1|2284
疮痂病|危害|李|1|2285
疮痂病|危害|梅|1|2286
疮痂病|危害|杏|1|2287
疮痂病|危害|桃|1|2288
疮痂病|危害|扁桃|1|2289
疮痂病|危害|樱桃|1|2290
疮痂病|病原|半知菌类枝孢霉属的嗜果枝孢|1|2291
疮痂病|有性阶段|子囊菌门嗜果黑星菌属的嗜果黑星菌|1|2292
李高效|危害|果实及枝梢|1|2294
李高效|症状|暗褐色至深褐色圆形斑点|1|2295
李高效|症状|黑色痣状病斑|1|2296
李高效|症状|直径2~3毫米|1|2297
李高效|症状|黑色霉状物|1|2298
李高效|侵染|表层组织|1|2299
李高效|病部|组织枯死后果肉继续生长|1|2300
李高效|病果|病斑处发生龟裂|1|2301
李高效|病果|疮痂状|1|2302
李高效|病果|果实开裂|1|2303
李高效|新梢|长圆形浅褐色病斑|1|2304
李高效|新梢|暗褐色病斑|1|2305
李高效|新梢|病部微隆起|1|2306
李高效|新梢|常发生流胶|1|2307
李高效|叶片|多角形或不规则形灰绿色病斑|1|2308
李高效|叶片|暗色或紫红色病斑|1|2309
李高效|叶片|病部干枯脱落|1|2310
李高效|发生规律|菌丝体越冬|1|2311
李高效|发生规律|春季气温上升产生分生孢子|1|2312
李高效|发生规律|风雨传播|1|2313
李高效|发生规律|果实上潜伏期40~70天|1|2314
李高效|发生规律|新梢和叶片上潜伏期25~45天|1|2315
李高效|发生规律|5—6月发病最盛|1|2316
李高效|发生规律|孢子产生最适温度20~28℃|1|2317
李高效|发生规律|相对湿度80%以上|1|2318
李高效|发生规律|多雨和高湿有利于病害流行|1|2319
李高效|发生规律|春季和初夏降水量多时发病严重|1|2320
李高效|发生规律|排水不良加重病害|1|2321
李高效|发生规律|枝条郁闭加重病害|1|2322
李高效|发生规律|老树园、病原菌密度大果园发病重|1|2323
李高效|防治方法|加强果园管理|1|2324
李高效|防治方法|剪除病枯枝|1|2325
李高效|防治方法|清除僵果、残桩|1|2326
李高效|防治方法|集中烧毁或深埋|1|2327
李高效|防治方法|注意雨后排水|1|2328
白粉病|感染|李|1|2330
三指叉丝单囊壳|属于|子囊菌亚门|1|2331
白粉病|由|三指叉丝单囊壳引起|1|2332
白粉孢|属于|半知菌亚门|1|2333
白粉孢|属于|丝孢纲|1|2334
白粉孢|产生|分生孢子梗|1|2335
白粉孢|产生|分生孢子|1|2336
病斑|包含|黑色小颗粒|1|2337
黑色小颗粒|属于|病菌有性阶段|1|2338
白色粉斑|属于|病菌无性阶段|1|2339
白色粉斑|由|白粉孢形成|1|2340
白粉病|危害|叶片|1|2341
白粉病|危害|新梢|1|2342
白粉病|危害|果实|1|2343
白粉病|危害|芽|1|2344
白粉病|产生|白粉状物|1|2345
白粉病|产生|褐色至黑色小颗粒状物|1|2346
叶片|受害|白粉病|1|2347
叶背|受害|白粉病|1|2348
叶片|症状|白粉斑|1|2349
叶片|症状|褪绿黄斑|1|2350
叶片|症状|凹凸不平|1|2351
叶片|症状|扭曲畸形|1|2352
叶片|症状|脱落|1|2353
果实|受害|白粉病|1|2354
果实|症状|病斑|1|2355
果实|症状|绒毛状白粉|1|2356
果实|症状|失绿黄白色|1|2357
果实|症状|浅褐色小斑点|1|2358
果实|症状|白色菌丝体|1|2359
果实|症状|浅褐色细小花纹状锈斑|1|2360
果实|症状|角质化龟裂|1|2361
果实|症状|生长缓慢|1|2362
果实|症状|畸形|1|2363
果实|症状|小|1|2364
果实|症状|变黄萎蔫|1|2365
果实|症状|脱落|1|2366
白粉病|传播|气流|1|2367
白粉病|越冬|菌丝体|1|2368
白粉病|越冬|闭囊壳|1|2369
病芽|产生|分生孢子|1|2370
分生孢子|传播|气流|1|2371
白粉病|再侵染|气流传播|1|2372
果园|管理|粗放|1|2373
果园|发生|白粉病|1|2374
年份|特点|干旱|1|2375
年份|特点|潮湿环境|1|2376
果园|条件|多雨季节|1|2377
果园|条件|通风透光良好|1|2378
防治|方法|加强果园管理|1|2379
防治|方法|化学防治|1|2380
白粉病|控制|药剂喷洒|1|2381
药剂喷洒|时间|落花后立即|1|2382
药剂喷洒|频率|7~10天1次|1|2383
药剂喷洒|次数|连续喷洒2次|1|2384
李树|遭受|褐锈病|1|2385
褐锈病|危害|叶片|1|2386
叶片|属于|李树|1|2387
李树|进行|防治|2|2388,3101
防治|使用|药剂|1|2389
药剂|包含|已唑醇·乙嘧酚悬浮剂|1|2390
已唑醇·乙嘧酚悬浮剂|使用|800~1000倍液|1|2391
药剂|包含|烯唑醇可湿性粉剂|1|2392
烯唑醇可湿性粉剂|使用|750~1000倍液|1|2393
药剂|包含|四氟醚唑水乳剂|1|2394
四氟醚唑水乳剂|使用|800~1000倍液|1|2395
药剂|包含|醚菌酯水分散粒剂|1|2396
醚菌酯水分散粒剂|使用|2000~3000倍液|1|2397
药剂|包含|吡唑·醚菌酯悬浮剂|1|2398
吡唑·醚菌酯悬浮剂|使用|1500~2000倍液|1|2399
褐锈病|病原|刺李瘤双胞锈菌|1|2400
刺李瘤双胞锈菌|属于|担子菌亚门|1|2401
担子菌亚门|包含|冬孢菌纲|1|2402
冬孢菌纲|包含|锈菌目|1|2403
刺李瘤双胞锈菌|产生|夏孢子|1|2404
夏孢子|堆|褐色疱疹斑|1|2405
夏孢子|传播|气流|1|2406
叶片|遭受|侵染|1|2407
侵染|导致|叶片变黄脱落|1|2408
褐锈病|发生|6—7月开始|1|2409
李树|落叶后至发芽前|清除落叶|1|2410
李树|注意|清除杂草|1|2411
李树|患上|膏药病|1|2412
膏药病|病原|担子菌亚门|1|2413
担子菌亚门|属于|真菌|1|2414
田中氏隔担耳|属于|担子菌亚门|1|2415
茂物隔担耳|属于|担子菌亚门|1|2416
膏药病|危害|树干|1|2417
膏药病|危害|枝梢|1|2418
膏药病|危害|叶片|1|2419
膏药病|危害|果实|1|2420
膏药病|症状|产生菌丝层膜|1|2421
膏药病|症状|呈圆形或不规则形|1|2422
膏药病|症状|质地疏松|1|2423
膏药病|症状|颜色变化|1|2424
膏药病|症状|导致树皮腐烂|1|2425
膏药病|症状|树势衰弱|1|2426
褐色膏药病|症状|呈丝绒状|1|2427
褐色膏药病|症状|外缘有灰白色带|1|2428
褐色膏药病|症状|菌膜下树皮易腐烂|1|2429
褐色膏药病|症状|子实体后期常龟裂|1|2430
褐色膏药病|症状|易剥离|1|2431
李园|发生|介壳虫|1|2432
李园|发生|蚜虫|1|2433
菌膜|功能|越冬|1|2434
春季|膏药病|发生规律|1|2435
温度|影响|菌丝生长|1|2436
湿度|影响|菌丝生长|1|2437
子实体|传播|孢子|1|2438
子实体|传播|风雨|1|2439
子实体|传播|昆虫|1|2440
李树|进行|喷雾防治|1|2441
药剂|用于|预防|1|2442
药剂|用于|治疗|1|2443
代森锰锌可湿性粉剂|功能|预防|1|2444
烯唑醇可湿性粉剂|功能|预防|1|2445
苯醚·甲环唑水分散粒剂|功能|防治|1|2446
戊唑醇悬浮剂|功能|防治|1|2447
苯甲·丙环唑悬乳剂|功能|防治|1|2448
唑醚·戊唑醇悬浮剂|功能|防治|1|2449
李树腐烂病|危害|李树|1|2450
李树腐烂病|别名|干枯病、烂皮病|1|2451
李树腐烂病|病原菌|核果黑腐皮壳|1|2452
核果黑腐皮壳|属于|子囊菌亚门|1|2453
核果黑腐皮壳|属于|核菌纲|1|2454
核果黑腐皮壳|属于|球壳菌目|1|2455
核果黑腐皮壳|无性阶段|核果壳囊孢|1|2456
核果壳囊孢|属于|半知菌类|1|2457
核果壳囊孢|属于|壳囊孢属|1|2458
病斑|包含|子座组织|1|2459
病斑|包含|分生孢子器|1|2460
病斑|包含|子囊壳|1|2461
病斑|包含|孢子|1|2462
病斑|呈现|橘黄色丝状物|1|2463
溃疡型病斑|发生位置|较粗大枝干上|1|2464
溃疡型病斑|发生季节|春季到秋季|1|2465
溃疡型病斑|感染|较小枝条|1|2466
溃疡型病斑|症状|稍凹陷的褪绿病部区域|1|2467
溃疡型病斑|症状|琥珀色的流胶|1|2468
枝枯型病斑|发生位置|较细小枝条上|1|2469
枝枯型病斑|症状|病斑扩展较快|1|2470
枝枯型病斑|症状|易环绕枝条一周造成枝条枯死|1|2471
树势衰弱|易感|李树腐烂病|1|2472
病菌|感染|果树|1|2474
果树|遭受|冻害|1|2475
果树|遭受|病害|1|2476
土壤|影响|果树生长|1|2477
果园|管理|农业|1|2478
李树|遭受|枝枯病危害|1|2479
枝枯病|由|七叶树壳梭孢引起|1|2480
七叶树壳梭孢|属于|真菌|1|2481
施肥量不足|导致|李树营养不良|1|2482
李树营养不良|引起|枝腐病|1|2483
枝干流胶病|与|修剪不良相关|1|2484
排水不良|导致|李树园地湿度大|1|2485
湿度大的园地|促使|枝枯病发生严重|1|2486
合理施肥|有助于|李树健康成长|1|2487
磷钾肥|促进|李树健壮生长|1|2488
氮肥|控制|李树坐果量|1|2489
树体通风透光|预防|枝枯病发生|1|2490
开深沟排水|降低|田间湿度|1|2491
甲基硫菌灵伤口愈合剂|用于|治疗李树枝枯病|1|2492
菌毒清|用于|防治李树病害|1|2493
李高效|绿色防控技术|水剂30~50倍液保护伤口|1|2495
李高效|绿色防控技术|95%敌磺钠可溶性粉剂600倍液消毒|1|2496
真菌性流胶病|发生|李|1|2497
真菌性流胶病|分类|非侵染性病害|1|2498
真菌性流胶病|分类|侵染性病害|1|2499
真菌性流胶病|病原|子囊菌门|1|2500
真菌性流胶病|病原|葡萄座腔菌属|1|2501
真菌性流胶病|病原|茶薰子葡萄座腔菌|1|2502
真菌性流胶病|病原|半知菌类七叶树壳梭孢|1|2503
真菌性流胶病|危害|枝干|1|2504
真菌性流胶病|危害|果实|1|2505
真菌性流胶病|发生规律|分生孢子器越冬|1|2506
真菌性流胶病|发生规律|菌丝体越冬|1|2507
真菌性流胶病|发生规律|子囊座越冬|1|2508
真菌性流胶病|发生规律|3月下旬至4月中旬产生分生孢子|1|2509
真菌性流胶病|发生规律|分生孢子萌发产生芽管|1|2510
真菌性流胶病|发生规律|雨水传播|1|2511
真菌性流胶病|发生规律|皮孔侵入|1|2512
真菌性流胶病|发生规律|气候影响|1|2513
李病虫害防治|防治|病虫害|1|2515
果园管理|增强|抗病性|1|2516
果园管理|包括|合理施肥|1|2517
果园管理|包括|增施有机肥|2|2518,2868
果园管理|包括|磷、钾肥|1|2519
果园管理|注意|排水|1|2520
果园管理|注意|排盐|1|2521
果园管理|包括|合理修剪|1|2522
果园管理|包括|减少枝干伤口|1|2523
果园管理|包括|预防病虫伤口|1|2524
果园管理|包括|田间管理时注意不要损伤树干皮层|1|2525
果园管理|包括|在高温干旱季节及时灌水|1|2526
清除越冬菌源|属于|李病虫害防治方法|1|2527
清除越冬菌源|包括|除去有病害的枝梢|1|2528
清除越冬菌源|包括|刮除流胶硬块及其下部的腐烂皮层及木质|1|2529
清除越冬菌源|包括|喷雾消毒杀菌|1|2530
清除越冬菌源|包括|使用伤口愈合剂促进伤口愈合|1|2531
清除越冬菌源|包括|树干、大枝涂白|1|2532
化学防治|属于|李病虫害防治方法|1|2533
化学防治|时间|5—6月生长季节|1|2534
化学防治|包括|喷施烯唑醇可湿性粉剂|1|2535
化学防治|包括|喷施多菌灵可湿性粉剂|1|2536
化学防治|包括|喷施腐霉利可湿性粉剂|1|2537
李白纹羽病|属于|真菌病害(根)|1|2538
李白纹羽病|分布|广|1|2539
李白纹羽病|寄主|包括李、桃、梨、葡萄、板栗、柑橘、甘薯、马铃薯和大豆等作物|1|2540
李白纹羽病|危害|细支根|1|2541
李白纹羽病|病原|子囊菌亚门的褐座坚壳|1|2542
李白纹羽病|无性世代|白纹羽束丝菌|1|2543
李高效|生产及绿色防控技术|植物病害|1|2544
李高效|症状|地上部分衰弱，叶片变黄、枯萎、变小、枯枝、枯干|1|2545
李高效|症状|根部表面缠有灰白色蛛网状菌丝层，皮层变褐、腐烂且新根稀少|1|2546
李高效|症状|树皮变黑，容易脱落，易从土中拔出，根颈部出现黑色胶状溢出物，易折断|1|2547
李高效|生长条件|土壤湿度过大，温度适宜（25°C最适，30°C最高，11.5°C最低）|1|2548
李高效|发生因素|土壤潮湿、排水不良、施肥不当、有机质缺乏、定植过深或培土过厚、耕作时伤害根部|1|2549
李高效|防治方法|农业防治（雨后排水，合理施肥，增施有机肥，合理整枝修剪）|1|2550
李高效|防治方法|化学防治（剔除病苗，浸根处理，药物治疗（甲霜灵、福美双、代森铵），避免高温干燥季节施药）|1|2551
桃根朽病|危害|桃树|1|2552
蜜环菌|属于|担子菌门|1|2553
蜜环菌|属于|伞菌目|1|2554
蜜环菌|属于|蜜环菌属|1|2555
假蜜环菌|属于|伞菌目|1|2556
假蜜环菌|属于|蜜环菌属|1|2557
奥氏蜜环菌|属于|伞菌目|1|2558
奥氏蜜环菌|属于|蜜环菌属|1|2559
桃根朽病|病原|蜜环菌|1|2560
桃根朽病|病原|假蜜环菌|1|2561
桃根朽病|病原|奥氏蜜环菌|1|2562
桃根朽病|症状|树势衰退|1|2563
桃根朽病|症状|死亡|1|2564
桃根朽病|分布|世界其他地区|1|2565
桃根朽病|分布|新建果园|1|2566
桃根朽病|寄主|李|1|2567
桃根朽病|寄主|梨|1|2568
桃根朽病|寄主|山楂|1|2569
桃根朽病|寄主|枣|1|2570
桃根朽病|寄主|杨|1|2571
桃根朽病|寄主|榆|1|2572
桃根朽病|寄主|柳|1|2573
桃根朽病|寄主|刺槐|1|2574
桃根朽病|寄主|葡萄|1|2575
桃根朽病|寄主|板栗|1|2576
桃根朽病|寄主|苹果|1|2577
桃根朽病|侵染|根颈部伤口|1|2578
桃根朽病|扩展|主干|1|2579
桃根朽病|扩展|主根|1|2580
桃根朽病|菌丝层|白色至淡黄色|1|2581
桃根朽病|菌丝层|扇形|1|2582
桃根朽病|分泌物|纤维素酶|1|2583
桃根朽病|分泌物|半纤维素酶|1|2584
桃根朽病|分泌物|木质素酶|1|2585
桃根朽病|病部|变软|1|2586
桃根朽病|病部|变白|1|2587
桃根朽病|病部|腐烂|1|2588
桃根朽病|病部|具有蘑菇气味|1|2589
桃根朽病|病部|褐色蘑菇|1|2590
桃根朽病|病部|成簇|1|2591
桃根朽病|病部|夏末至早秋|1|2592
桃根朽病|病部|蓝绿色荧光|1|2593
桃根朽病|病部|黄褐色至褐色|1|2594
桃根朽病|病部|不发光|1|2595
李根瘤病|病原|根癌土壤杆菌|1|2597
根癌土壤杆菌|属于|根瘤菌科|1|2598
根癌土壤杆菌|菌体形态|杆状|1|2599
根癌土壤杆菌|大小|(0.4~0.8)微米×(1.0~3.0)微米|1|2600
根癌土壤杆菌|特征|具1~4根周生边毛,有荚膜,无芽孢|1|2601
根癌土壤杆菌|菌落特征|白色、圆形、透明、稍突起|1|2602
根癌土壤杆菌|革兰氏染色反应|阴性|1|2603
根癌土壤杆菌|生长条件|好气|1|2604
根癌土壤杆菌|生活环境|土壤|1|2605
李根瘤病|传播途径|土壤带菌|1|2606
李根瘤病|发生规律|春、秋季多发|1|2607
李根瘤病|防治方法|铲除侵染源,切断传播途径|1|2608
李根瘤病|防治方法|药剂灌根|1|2609
李树|属于|蔷薇科|1|2610
根瘤病|危害|李树|1|2611
根瘤病|寄主|杨柳科|1|2612
根瘤病|症状|植株生长缓慢|1|2613
根瘤病|症状|叶片小而窄|1|2614
根瘤病|症状|叶色发黄|1|2615
根瘤病|症状|花芽不饱满|1|2616
根瘤病|症状|根系发育不良|1|2617
根瘤病|症状|产生新根少|1|2618
根瘤病|症状|主根及侧根产生癌瘤|1|2619
根瘤病|症状|癌瘤表面粗糙不平|1|2620
根瘤病|症状|癌瘤随病情加重变大|1|2621
根瘤病|症状|数量增加|1|2622
根瘤病|症状|整株植株死亡|1|2623
根瘤病|发生规律|根颈处、嫁接口附近|1|2624
根瘤病|发生规律|侧根和毛细根受害|1|2625
李树|病害|根瘤病|1|2626
根癌土壤杆菌|生长温度|10∼34°|1|2627
根癌土壤杆菌|最适温度|25∼30°|1|2628
根癌土壤杆菌|致死温度|51°|1|2629
根癌土壤杆菌|最适pH|7.3|1|2630
土壤湿度|与|根癌土壤杆菌病害发生密切相关|1|2631
土壤温度|与|根癌土壤杆菌病害发生密切相关|1|2632
根癌土壤杆菌|与|肿瘤形成密切相关|1|2633
